[ 2015-09-22T22:54:12+08:00 ] /admin.php/Common/logout/ | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ app_begin ] --START--
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'member_manage' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'member_manage' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | NOTIC: [8] Use of undefined constant url - assumed 'url' CommonAction.class.php 第 138 行.
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT * FROM `cms_admin` WHERE ( cms_admin.status = '1' ) AND ( cms_admin.is_del = '0' ) AND ( cms_admin.admin_id <> 1 )  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT * FROM `cms_roleadmin` WHERE role_id=2  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_template ] --START--
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_parse ] --START--
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_filter ] --START--
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_end ] --START--
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:40+08:00 ] /admin.php/Role/member_manage/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ app_begin ] --START--
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'member_manage' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'member_manage' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | NOTIC: [8] Use of undefined constant url - assumed 'url' CommonAction.class.php 第 138 行.
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT * FROM `cms_admin` WHERE ( cms_admin.status = '1' ) AND ( cms_admin.is_del = '0' ) AND ( cms_admin.admin_id <> 1 ) AND ( cms_admin.admin_type = 'admin' )  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT * FROM `cms_roleadmin` WHERE role_id=3  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_template ] --START--
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_parse ] --START--
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_filter ] --START--
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_end ] --START--
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:41+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ app_begin ] --START--
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.015625s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.015625s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'member_manage' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'member_manage' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | NOTIC: [8] Use of undefined constant url - assumed 'url' CommonAction.class.php 第 138 行.
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT * FROM `cms_admin` WHERE ( cms_admin.status = '1' ) AND ( cms_admin.is_del = '0' ) AND ( cms_admin.admin_id <> 1 ) AND ( cms_admin.admin_type = 'admin' )  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | SQL: SELECT * FROM `cms_roleadmin` WHERE role_id=3  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_template ] --START--
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_parse ] --START--
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_filter ] --START--
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_end ] --START--
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:43+08:00 ] /admin.php/Role/member_manage/3/%E5%91%98%E5%B7%A5/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ app_begin ] --START--
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'rolepriv_allot' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Role' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'rolepriv_allot' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | NOTIC: [8] Use of undefined constant url - assumed 'url' CommonAction.class.php 第 138 行.
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title` FROM `cms_admin_menu` WHERE ( `status` = '1' ) AND ( `level` = '1' ) ORDER BY sort ASC  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`func_name` FROM `cms_admin_menu` WHERE ( `status` = '1' ) AND ( `level` = '2' ) ORDER BY sort ASC  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT `menu_id`,`menu_title`,`pid`,`func_name` FROM `cms_admin_menu` WHERE ( `status` = '1' ) AND ( `level` = '3' ) ORDER BY sort ASC  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | SQL: SELECT * FROM `cms_rolepriv` WHERE role_id=2  [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | NOTIC: [8] Undefined variable: role_name RoleAction.class.php 第 253 行.
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_template ] --START--
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_parse ] --START--
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ParseTemplate Behavior [ RunTime:0.031250s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031250s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_filter ] --START--
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_end ] --START--
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:00:49+08:00 ] /admin.php/Role/rolepriv_allot/2/%E5%8A%A0%E7%9B%9F%E5%95%86/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:01:02+08:00 ] /admin.php/Role/role_edit/1/ | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:01:02+08:00 ] /admin.php/Role/role_edit/1/ | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:01:02+08:00 ] /admin.php/Role/role_edit/1/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
